qx,qy,qz,qw,qtime,mx,my,mz,mtime,ax,ay,az,atime,gyrox,gyroy,gyroz,gyrotime,linax,linay,linaz
0.254683,-0.227575,0.708271,0.617818,11996,968,-2010,417,11962,1350,-32,1540,11996,20,-12,-10,11996,10,-47,0
0.254719,-0.227560,0.708264,0.617817,12034,968,-2010,417,11962,1350,-31,1540,12073,19,-11,-10,12034,10,-48,0
0.254788,-0.227533,0.708249,0.617816,12111,968,-2010,417,11962,1350,-31,1539,12111,18,-11,-9,12111,9,-48,0
0.254822,-0.227516,0.708243,0.617815,12150,968,-2010,417,11962,1350,-31,1539,12150,19,-9,-9,12150,9,-48,0
0.254852,-0.227501,0.708239,0.617813,12188,968,-2010,417,11962,1350,-31,1539,12226,17,-8,-7,12188,10,-48,0
0.254913,-0.227466,0.708229,0.617811,12265,968,-2010,417,11962,1350,-30,1538,12265,20,-8,-8,12265,9,-49,0
0.254944,-0.227448,0.708225,0.617810,12303,992,-2020,407,12275,1351,-30,1538,12303,19,-7,-8,12303,9,-49,0
0.254975,-0.227429,0.708222,0.617807,12342,992,-2020,407,12275,1351,-30,1538,12342,20,-7,-7,12342,9,-49,0
0.255002,-0.227412,0.708219,0.617806,12380,992,-2020,407,12275,1351,-29,1538,12380,17,-6,-7,12380,8,-49,0
0.255053,-0.227383,0.708213,0.617803,12457,992,-2020,407,12275,1351,-28,1537,12457,15,-6,-6,12457,8,-49,-1
0.255072,-0.227368,0.708213,0.617800,12495,992,-2020,407,12275,1351,-28,1537,12495,14,-3,-3,12495,7,-50,-1
0.255090,-0.227360,0.708211,0.617798,12534,992,-2020,407,12275,1351,-27,1537,12534,10,-5,-3,12534,6,-50,-1
0.255104,-0.227353,0.708209,0.617797,12572,973,-2015,393,12588,1351,-26,1537,12610,8,-3,-3,12572,6,-48,-1
0.255335,-0.227690,0.708180,0.617611,12649,973,-2015,393,12588,1351,-26,1537,12649,5,-3,-2,12649,5,-48,-1
0.255342,-0.227688,0.708179,0.617609,12687,973,-2015,393,12588,1351,-25,1537,12687,3,-3,0,12687,4,-48,-1
0.255350,-0.227688,0.708179,0.617607,12726,973,-2015,393,12588,1352,-25,1536,12764,3,-3,0,12726,4,-48,-1
0.255356,-0.227696,0.708178,0.617601,12802,973,-2015,393,12588,1352,-24,1536,12802,0,-3,1,12802,4,-48,-1
0.255358,-0.227701,0.708179,0.617598,12841,973,-2015,393,12588,1352,-24,1536,12841,-1,-3,2,12841,3,-48,-1
0.255359,-0.227707,0.708180,0.617595,12879,958,-2000,403,12901,1352,-24,1536,12879,-1,-3,2,12879,3,-48,-1
0.255360,-0.227714,0.708180,0.617591,12918,958,-2000,403,12901,1352,-23,1536,12956,-2,-3,2,12918,2,-48,-1
0.255361,-0.227732,0.708178,0.617586,12994,958,-2000,403,12901,1352,-23,1536,12994,-3,-3,2,12994,2,-48,-1
0.255362,-0.227742,0.708178,0.617582,13033,958,-2000,403,12901,1352,-23,1536,13033,-3,-4,3,13033,2,-48,-1
0.255363,-0.227753,0.708177,0.617579,13071,958,-2000,403,12901,1352,-23,1536,13071,-4,-5,2,13071,2,-48,-1
0.255359,-0.227765,0.708177,0.617576,13110,958,-2000,403,12901,1352,-23,1536,13148,-6,-3,4,13110,2,-48,-1
0.255356,-0.227791,0.708176,0.617569,13186,958,-2000,403,12901,1352,-23,1536,13186,-5,-5,3,13186,2,-48,-1
0.255358,-0.227802,0.708175,0.617565,13225,968,-2000,403,13214,1352,-23,1536,13225,-3,-5,2,13225,2,-48,-1
0.255362,-0.227814,0.708173,0.617562,13263,968,-2000,403,13214,1352,-23,1537,13302,-3,-6,1,13263,2,-47,-1
0.255369,-0.227836,0.708170,0.617553,13340,968,-2000,403,13214,1352,-23,1537,13340,-2,-7,2,13340,2,-47,-1
0.255376,-0.227847,0.708168,0.617549,13378,968,-2000,403,13214,1352,-23,1537,13378,-1,-8,1,13378,3,-47,-1
0.255381,-0.227857,0.708167,0.617544,13417,968,-2000,403,13214,1352,-24,1537,13417,-2,-7,2,13417,3,-47,0
0.255387,-0.227867,0.708167,0.617539,13455,968,-2000,403,13214,1352,-24,1537,13494,0,-7,2,13455,3,-47,0
0.255407,-0.227881,0.708164,0.617528,13532,968,-2020,393,13527,1352,-24,1537,13532,1,-8,1,13532,3,-47,0
0.255420,-0.227886,0.708161,0.617524,13570,968,-2020,393,13527,1352,-24,1537,13570,3,-8,0,13570,3,-47,0
0.255433,-0.227889,0.708160,0.617520,13609,968,-2020,393,13527,1352,-24,1537,13609,4,-7,0,13609,3,-47,0
0.255446,-0.227890,0.708158,0.617516,13647,968,-2020,393,13527,1352,-24,1537,13686,5,-7,0,13647,3,-45,0
0.255711,-0.228189,0.708092,0.617372,13724,968,-2020,393,13527,1352,-25,1537,13724,7,-7,-2,13724,4,-45,0
0.255727,-0.228187,0.708090,0.617368,13762,968,-2020,393,13527,1352,-25,1537,13762,7,-7,-2,13762,4,-45,0
0.255747,-0.228183,0.708086,0.617366,13801,968,-2020,393,13527,1352,-25,1537,13801,9,-7,-3,13801,4,-45,0
0.255766,-0.228179,0.708083,0.617362,13839,963,-2039,383,13840,1352,-26,1537,13878,9,-7,-3,13839,5,-45,0
0.255809,-0.228167,0.708072,0.617361,13916,963,-2039,383,13840,1352,-26,1537,13916,10,-8,-6,13916,6,-45,0
0.255831,-0.228159,0.708067,0.617361,13954,963,-2039,383,13840,1352,-26,1537,13954,11,-7,-6,13954,6,-45,0
0.255853,-0.228152,0.708060,0.617363,13993,963,-2039,383,13840,1352,-26,1537,14031,10,-7,-7,13993,6,-45,0
0.255894,-0.228136,0.708048,0.617365,14070,963,-2039,383,13840,1352,-26,1537,14070,9,-6,-6,14070,6,-45,0
0.255916,-0.228127,0.708041,0.617368,14108,963,-2039,383,13840,1352,-26,1537,14108,10,-7,-8,14108,6,-45,0
0.255936,-0.228118,0.708034,0.617370,14146,973,-2039,412,14153,1352,-26,1537,14146,10,-6,-8,14146,6,-45,0
0.255957,-0.228106,0.708027,0.617374,14185,973,-2039,412,14153,1352,-26,1536,14223,11,-5,-9,14185,6,-46,-1
0.255999,-0.228082,0.708013,0.617382,14262,973,-2039,412,14153,1352,-26,1536,14262,11,-4,-9,14262,6,-46,-1
0.256019,-0.228067,0.708008,0.617385,14300,973,-2039,412,14153,1352,-26,1536,14300,13,-3,-8,14300,6,-46,-1
0.256038,-0.228050,0.708002,0.617391,14338,973,-2039,412,14153,1352,-26,1536,14338,13,-1,-9,14338,7,-46,-1
0.256053,-0.228033,0.707998,0.617396,14377,973,-2039,412,14153,1352,-26,1535,14415,11,0,-8,14377,6,-46,-1
0.256085,-0.227997,0.707990,0.617404,14454,978,-2020,417,14466,1353,-26,1535,14454,13,0,-8,14454,6,-47,-1
0.256098,-0.227976,0.707987,0.617410,14492,978,-2020,417,14466,1353,-26,1535,14492,13,2,-8,14492,6,-47,-2
0.256111,-0.227955,0.707984,0.617416,14530,978,-2020,417,14466,1353,-26,1534,14530,12,3,-8,14530,6,-48,-2
0.256126,-0.227916,0.707981,0.617427,14607,978,-2020,417,14466,1353,-25,1534,14607,9,5,-6,14607,6,-48,-2
0.256132,-0.227896,0.707980,0.617433,14646,978,-2020,417,14466,1353,-25,1533,14646,9,5,-7,14646,5,-48,-3
0.256132,-0.227875,0.707982,0.617439,14684,978,-2020,417,14466,1353,-25,1533,14684,8,9,-4,14684,5,-48,-3
0.256131,-0.227855,0.707983,0.617445,14722,978,-2020,417,14466,1353,-24,1532,14761,7,9,-5,14722,5,-47,-3
0.256337,-0.228135,0.707949,0.617296,14799,973,-2020,388,14779,1353,-24,1532,14799,6,10,-4,14799,4,-47,-3
0.256332,-0.228116,0.707950,0.617303,14838,973,-2020,388,14779,1353,-24,1532,14838,5,10,-4,14838,4,-48,-4
0.256323,-0.228097,0.707954,0.617310,14876,973,-2020,388,14779,1353,-23,1532,14876,4,13,-2,14876,3,-48,-4
0.256313,-0.228080,0.707958,0.617316,14914,973,-2020,388,14779,1353,-23,1531,14953,3,12,-2,14914,3,-48,-4
0.256282,-0.228050,0.707969,0.617327,14991,973,-2020,388,14779,1353,-22,1531,14991,0,15,0,14991,3,-48,-4
0.256264,-0.228037,0.707976,0.617331,15030,973,-2020,388,14779,1353,-22,1531,15030,-1,14,1,15030,2,-48,-4
0.256243,-0.228025,0.707983,0.617337,15068,968,-2029,373,15092,1353,-21,1531,15106,-2,15,1,15068,2,-48,-4
0.256197,-0.228003,0.707996,0.617348,15145,968,-2029,373,15092,1353,-21,1531,15145,-4,16,1,15145,2,-48,-4
0.256172,-0.227993,0.708004,0.617354,15183,968,-2029,373,15092,1353,-21,1531,15183,-4,16,2,15183,1,-48,-4
0.256146,-0.227984,0.708012,0.617359,15222,968,-2029,373,15092,1353,-21,1531,15222,-5,17,2,15222,1,-48,-4
0.256119,-0.227976,0.708020,0.617364,15260,968,-2029,373,15092,1353,-21,1531,15298,-6,16,3,15260,1,-49,-4
0.256064,-0.227958,0.708038,0.617372,15337,968,-2029,373,15092,1353,-21,1531,15337,-5,17,3,15337,1,-49,-4
0.256039,-0.227948,0.708048,0.617375,15375,968,-2029,373,15092,1353,-21,1531,15375,-4,16,4,15375,1,-48,-4
0.256014,-0.227936,0.708058,0.617379,15414,953,-2020,407,15405,1352,-21,1532,15414,-3,17,3,15414,1,-49,-4
0.255993,-0.227925,0.708066,0.617382,15452,953,-2020,407,15405,1353,-21,1532,15490,-2,15,2,15452,1,-48,-3
0.255952,-0.227900,0.708086,0.617385,15529,953,-2020,407,15405,1352,-21,1532,15529,0,14,3,15529,1,-48,-3
0.255933,-0.227887,0.708096,0.617387,15567,953,-2020,407,15405,1352,-21,1533,15567,0,14,3,15567,1,-48,-3
0.255916,-0.227873,0.708106,0.617388,15606,953,-2020,407,15405,1352,-21,1533,15606,0,14,3,15606,1,-48,-3
0.255898,-0.227859,0.708116,0.617388,15644,953,-2020,407,15405,1352,-21,1533,15682,2,13,3,15682,1,-48,-3
0.255868,-0.227830,0.708138,0.617387,15721,948,-2015,412,15718,1352,-21,1534,15721,2,14,4,15721,1,-48,-3
0.255859,-0.227814,0.708146,0.617387,15759,948,-2015,412,15718,1352,-21,1534,15759,4,11,2,15759,1,-48,-3
0.255847,-0.227799,0.708156,0.617386,15797,948,-2015,412,15718,1352,-21,1534,15797,3,12,3,15797,1,-46,-2
0.256070,-0.228068,0.708103,0.617255,15874,948,-2015,412,15718,1352,-21,1534,15874,2,11,2,15874,1,-46,-2
0.256059,-0.228054,0.708112,0.617254,15913,948,-2015,412,15718,1352,-21,1534,15913,3,11,3,15913,1,-46,-2
0.256048,-0.228042,0.708121,0.617253,15951,948,-2015,412,15718,1352,-21,1535,15951,2,11,3,15951,1,-46,-2
0.256037,-0.228031,0.708129,0.617253,15989,948,-2015,412,15718,1352,-21,1535,16028,2,9,2,15989,1,-46,-1
0.256020,-0.228010,0.708140,0.617254,16066,958,-2010,407,16031,1352,-22,1535,16066,2,8,0,16066,2,-46,-1
0.256014,-0.227998,0.708145,0.617255,16105,958,-2010,407,16031,1352,-22,1535,16105,3,8,0,16105,2,-46,-1
0.256011,-0.227988,0.708149,0.617256,16143,958,-2010,407,16031,1352,-22,1536,16143,3,6,0,16143,2,-45,-1
0.256008,-0.227978,0.708152,0.617257,16181,958,-2010,407,16031,1352,-22,1536,16220,3,5,0,16181,2,-45,-1
0.256005,-0.227958,0.708159,0.617258,16258,958,-2010,407,16031,1352,-22,1537,16258,4,5,0,16258,2,-45,-1
0.256008,-0.227950,0.708161,0.617258,16297,958,-2010,407,16031,1352,-22,1537,16297,4,2,-1,16297,3,-44,0
0.256011,-0.227943,0.708160,0.617260,16335,958,-2015,422,16344,1352,-22,1537,16373,3,1,-2,16335,3,-44,0
0.256024,-0.227931,0.708157,0.617262,16412,958,-2015,422,16344,1352,-22,1538,16412,4,-1,-3,16412,3,-44,0
0.256031,-0.227927,0.708154,0.617264,16450,958,-2015,422,16344,1352,-22,1538,16450,3,-1,-3,16450,3,-44,0
0.256038,-0.227923,0.708152,0.617265,16489,958,-2015,422,16344,1352,-22,1538,16489,3,-1,-2,16489,3,-44,0
0.256048,-0.227921,0.708149,0.617265,16527,958,-2015,422,16344,1352,-22,1539,16565,4,-3,-2,16527,3,-44,0
0.256068,-0.227917,0.708142,0.617266,16604,958,-2015,422,16344,1352,-22,1539,16604,4,-4,-3,16604,3,-44,0
0.256082,-0.227915,0.708137,0.617267,16642,973,-2025,407,16657,1352,-22,1539,16642,4,-6,-4,16642,3,-43,1
0.256097,-0.227913,0.708133,0.617266,16681,973,-2025,407,16657,1352,-22,1539,16681,6,-6,-3,16681,3,-43,1
0.256115,-0.227911,0.708128,0.617266,16719,973,-2025,407,16657,1352,-22,1540,16758,7,-7,-4,16719,3,-43,1
0.256154,-0.227904,0.708117,0.617265,16796,973,-2025,407,16657,1352,-22,1540,16796,9,-9,-5,16796,3,-43,1
0.256175,-0.227901,0.708112,0.617262,16834,973,-2025,407,16657,1352,-22,1540,16834,9,-9,-4,16834,3,-43,1
0.256197,-0.227897,0.708109,0.617258,16873,973,-2025,407,16657,1352,-22,1540,16911,10,-9,-3,16873,3,-41,2
0.256433,-0.228169,0.708049,0.617128,16911,973,-2025,407,16657,1352,-22,1540,16949,13,-12,-5,16949,3,-41,2
0.256490,-0.228158,0.708037,0.617122,16988,973,-2039,403,16970,1352,-22,1540,16988,13,-12,-6,16988,4,-41,2
0.256519,-0.228152,0.708032,0.617119,17026,973,-2039,403,16970,1353,-22,1540,17026,13,-11,-6,17026,4,-41,2
0.256548,-0.228145,0.708025,0.617117,17065,973,-2039,403,16970,1353,-22,1540,17103,13,-11,-7,17065,4,-41,1
0.256605,-0.228133,0.708012,0.617113,17141,973,-2039,403,16970,1353,-22,1540,17141,12,-11,-6,17141,4,-41,1
0.256632,-0.228128,0.708005,0.617111,17180,973,-2039,403,16970,1353,-22,1540,17180,12,-11,-6,17180,4,-42,1
0.256659,-0.228125,0.707999,0.617109,17218,973,-2039,403,16970,1353,-22,1539,17218,11,-12,-5,17218,4,-42,1
0.256686,-0.228122,0.707990,0.617108,17257,948,-2039,403,17283,1353,-22,1539,17295,11,-12,-7,17257,4,-42,1
0.256736,-0.228117,0.707975,0.617107,17333,948,-2039,403,17283,1353,-22,1539,17333,9,-11,-7,17333,4,-42,1
0.256761,-0.228115,0.707968,0.617106,17372,948,-2039,403,17283,1353,-22,1539,17372,9,-11,-6,17372,4,-42,1
0.256783,-0.228113,0.707960,0.617106,17410,948,-2039,403,17283,1353,-22,1539,17449,7,-10,-6,17410,4,-42,1
0.256827,-0.228114,0.707943,0.617107,17487,948,-2039,403,17283,1353,-22,1539,17487,7,-10,-6,17487,4,-42,1
0.256848,-0.228114,0.707935,0.617107,17525,948,-2039,403,17283,1354,-22,1538,17525,7,-10,-6,17525,5,-42,1
0.256870,-0.228112,0.707927,0.617108,17564,948,-2039,403,17283,1354,-22,1538,17564,7,-10,-6,17564,5,-42,1
0.256894,-0.228111,0.707918,0.617109,17602,963,-2010,403,17596,1353,-22,1538,17641,8,-11,-7,17602,5,-42,1
0.256944,-0.228106,0.707899,0.617111,17679,963,-2010,403,17596,1353,-22,1538,17679,9,-11,-8,17679,5,-42,0
0.256969,-0.228101,0.707891,0.617112,17717,963,-2010,403,17596,1354,-22,1538,17717,10,-10,-8,17717,5,-42,1
0.256994,-0.228097,0.707883,0.617113,17756,963,-2010,403,17596,1354,-23,1538,17756,10,-10,-7,17756,6,-43,0
0.257020,-0.228092,0.707875,0.617113,17794,963,-2010,403,17596,1354,-23,1537,17833,11,-11,-7,17794,6,-43,0
0.257070,-0.228078,0.707861,0.617113,17871,963,-2010,403,17596,1354,-23,1537,17871,12,-10,-8,17871,6,-43,0
0.257098,-0.228069,0.707854,0.617113,17909,968,-2000,403,17909,1354,-23,1537,17909,13,-9,-8,17909,6,-43,0
0.257124,-0.228061,0.707847,0.617114,17948,968,-2000,403,17909,1354,-23,1537,17948,12,-9,-8,17948,6,-42,0
0.257339,-0.228333,0.707802,0.616974,17986,968,-2000,403,17909,1354,-23,1536,18025,13,-8,-7,17986,6,-42,0
0.257388,-0.228312,0.707790,0.616975,18063,968,-2000,403,17909,1354,-23,1536,18063,12,-8,-7,18063,5,-42,0
0.257410,-0.228303,0.707783,0.616977,18101,968,-2000,403,17909,1354,-22,1536,18101,11,-6,-7,18101,6,-42,0
0.257429,-0.228293,0.707779,0.616978,18140,968,-2000,403,17909,1354,-22,1535,18178,11,-4,-6,18140,6,-42,0
0.257467,-0.228272,0.707769,0.616981,18217,968,-2000,403,17909,1354,-22,1535,18217,10,-4,-6,18217,6,-42,0
0.257484,-0.228262,0.707764,0.616983,18255,963,-2000,417,18222,1354,-22,1535,18255,10,-4,-7,18255,6,-43,-1
0.257500,-0.228251,0.707759,0.616987,18293,963,-2000,417,18222,1354,-22,1534,18293,9,-3,-7,18293,5,-43,-1
0.257515,-0.228241,0.707755,0.616989,18332,963,-2000,417,18222,1354,-22,1534,18370,9,-2,-6,18332,5,-43,-1
0.257541,-0.228219,0.707749,0.616993,18409,963,-2000,417,18222,1354,-22,1534,18409,8,-1,-5,18409,5,-43,-1
0.257550,-0.228208,0.707748,0.616994,18447,963,-2000,417,18222,1355,-22,1534,18447,7,0,-3,18447,5,-44,-1
0.257559,-0.228196,0.707748,0.616995,18485,963,-2000,417,18222,1355,-22,1534,18485,8,0,-4,18485,5,-44,-1
0.257567,-0.228186,0.707747,0.616996,18524,968,-1995,398,18535,1355,-22,1533,18562,7,0,-3,18524,6,-44,-1
0.257582,-0.228164,0.707744,0.617002,18601,968,-1995,398,18535,1355,-21,1533,18601,6,1,-5,18601,5,-44,-2
0.257588,-0.228152,0.707743,0.617005,18639,968,-1995,398,18535,1355,-21,1533,18639,6,2,-4,18639,5,-45,-2
0.257592,-0.228140,0.707742,0.617009,18677,968,-1995,398,18535,1355,-21,1532,18716,6,2,-4,18677,5,-45,-2
0.257600,-0.228115,0.707743,0.617014,18754,968,-1995,398,18535,1355,-21,1532,18754,6,4,-2,18754,5,-45,-2
0.257602,-0.228103,0.707744,0.617016,18792,968,-1995,398,18535,1355,-21,1532,18792,6,4,-2,18792,5,-45,-2
0.257604,-0.228089,0.707745,0.617019,18831,963,-2000,388,18848,1355,-21,1532,18831,6,4,-3,18831,5,-45,-2
0.257608,-0.228076,0.707745,0.617023,18869,963,-2000,388,18848,1355,-21,1532,18908,6,4,-4,18869,5,-45,-2
0.257611,-0.228050,0.707745,0.617031,18946,963,-2000,388,18848,1355,-21,1532,18946,4,5,-3,18946,5,-45,-2
0.257612,-0.228037,0.707746,0.617034,18984,963,-2000,388,18848,1355,-21,1532,18984,5,5,-3,18984,5,-45,-2
0.257613,-0.228023,0.707746,0.617039,19023,963,-2000,388,18848,1355,-21,1532,19023,6,5,-4,19023,5,-44,-2
0.257814,-0.228307,0.707704,0.616898,19061,963,-2000,388,18848,1355,-21,1532,19100,3,5,-1,19061,5,-44,-2
0.257808,-0.228286,0.707704,0.616908,19138,963,-2000,388,18848,1355,-21,1532,19138,2,6,-3,19138,5,-44,-2
0.257805,-0.228274,0.707704,0.616913,19176,963,-2005,417,19161,1355,-21,1532,19176,3,6,-3,19176,5,-44,-2
0.257805,-0.228262,0.707701,0.616921,19215,963,-2005,417,19161,1355,-21,1532,19253,3,4,-6,19215,5,-44,-2
0.257803,-0.228236,0.707701,0.616932,19292,963,-2005,417,19161,1355,-21,1532,19292,4,5,-3,19292,5,-44,-2
0.257804,-0.228224,0.707700,0.616937,19330,963,-2005,417,19161,1355,-20,1532,19330,4,4,-5,19330,4,-44,-2
0.257804,-0.228212,0.707700,0.616941,19368,963,-2005,417,19161,1355,-20,1532,19368,4,4,-3,19368,5,-44,-2
0.257805,-0.228199,0.707700,0.616946,19407,963,-2005,417,19161,1355,-20,1533,19445,5,5,-4,19407,5,-44,-1
0.257808,-0.228173,0.707697,0.616957,19484,973,-2010,417,19474,1355,-20,1533,19484,5,5,-5,19484,5,-44,-1
0.257812,-0.228162,0.707695,0.616963,19522,973,-2010,417,19474,1355,-20,1533,19522,5,3,-5,19522,4,-43,-1
0.257816,-0.228149,0.707693,0.616968,19560,973,-2010,417,19474,1355,-20,1533,19560,6,3,-5,19560,4,-43,-1
0.257819,-0.228136,0.707692,0.616973,19599,973,-2010,417,19474,1355,-20,1533,19637,6,4,-5,19599,4,-44,-1
0.257827,-0.228114,0.707685,0.616986,19676,973,-2010,417,19474,1355,-19,1533,19676,5,2,-6,19676,4,-43,0
0.257831,-0.228102,0.707683,0.616990,19714,973,-2010,417,19474,1355,-19,1534,19714,6,3,-5,19714,4,-43,0
0.257836,-0.228093,0.707680,0.616995,19752,973,-2010,417,19474,1355,-19,1534,19752,4,1,-5,19752,4,-43,0
0.257840,-0.228084,0.707677,0.617000,19791,978,-2000,422,19791,1355,-19,1534,19829,4,-1,-6,19829,4,-43,0
0.257855,-0.228070,0.707667,0.617011,19868,978,-2000,422,19791,1355,-19,1534,19868,4,0,-6,19868,4,-43,0
0.257864,-0.228062,0.707664,0.617014,19906,978,-2000,422,19791,1355,-19,1535,19906,6,0,-5,19906,4,-42,0
0.257873,-0.228055,0.707659,0.617017,19944,978,-2000,422,19791,1355,-19,1535,19983,5,-1,-5,19944,4,-42,0
0.257892,-0.228041,0.707651,0.617024,20021,978,-2000,422,19791,1355,-18,1535,20021,5,-1,-5,20021,4,-42,0
0.257903,-0.228036,0.707646,0.617027,20060,978,-2000,422,19791,1355,-18,1536,20060,5,-2,-5,20060,4,-41,0
0.257915,-0.228030,0.707641,0.617030,20098,978,-2010,417,20104,1355,-18,1536,20098,6,-3,-5,20098,4,-40,0
0.258124,-0.228298,0.707588,0.616905,20136,978,-2010,417,20104,1355,-18,1536,20175,4,-3,-5,20136,3,-40,0
0.258147,-0.228291,0.707577,0.616911,20213,978,-2010,417,20104,1355,-18,1536,20213,4,-3,-5,20213,3,-40,0
0.258158,-0.228288,0.707572,0.616912,20251,978,-2010,417,20104,1355,-17,1536,20251,4,-4,-4,20251,3,-39,0
0.258169,-0.228286,0.707567,0.616915,20290,978,-2010,417,20104,1355,-17,1536,20290,4,-4,-5,20290,3,-40,0
0.258177,-0.228286,0.707561,0.616917,20328,978,-2010,417,20104,1355,-17,1536,20367,1,-4,-4,20328,3,-40,0
0.258198,-0.228285,0.707550,0.616923,20405,973,-2015,403,20417,1355,-17,1536,20405,2,-4,-4,20405,2,-39,0
0.258210,-0.228286,0.707543,0.616925,20443,973,-2015,403,20417,1355,-17,1536,20443,2,-6,-5,20443,3,-39,0
0.258222,-0.228285,0.707534,0.616930,20482,973,-2015,403,20417,1355,-17,1536,20520,3,-6,-7,20482,3,-39,0
0.258247,-0.228285,0.707520,0.616937,20559,973,-2015,403,20417,1355,-17,1536,20559,2,-6,-6,20559,3,-39,0
0.258259,-0.228286,0.707513,0.616939,20597,973,-2015,403,20417,1355,-17,1536,20597,2,-6,-5,20597,3,-39,0
0.258270,-0.228283,0.707507,0.616942,20635,973,-2015,403,20417,1355,-17,1536,20635,4,-4,-5,20635,3,-39,0
0.258284,-0.228283,0.707501,0.616943,20674,973,-2015,403,20417,1355,-16,1536,20712,4,-6,-5,20674,2,-39,0
0.258314,-0.228282,0.707488,0.616946,20751,958,-2000,417,20730,1355,-16,1536,20751,4,-7,-5,20751,2,-39,0
0.258330,-0.228279,0.707481,0.616949,20789,958,-2000,417,20730,1355,-16,1536,20789,6,-7,-6,20789,2,-39,0
0.258345,-0.228276,0.707476,0.616949,20828,958,-2000,417,20730,1355,-16,1535,20828,6,-5,-4,20828,3,-39,0
0.258359,-0.228272,0.707472,0.616949,20866,958,-2000,417,20730,1355,-16,1535,20904,6,-5,-4,20866,3,-39,0
0.258387,-0.228266,0.707464,0.616949,20943,958,-2000,417,20730,1355,-16,1535,20943,6,-5,-3,20943,3,-40,0
0.258399,-0.228263,0.707459,0.616950,20981,958,-2000,417,20730,1355,-16,1535,20981,5,-4,-4,20981,3,-40,0
0.258412,-0.228259,0.707456,0.616950,21020,983,-2010,407,21043,1355,-16,1535,21058,6,-4,-3,21020,3,-40,0
0.258434,-0.228254,0.707447,0.616953,21096,983,-2010,407,21043,1355,-16,1535,21096,4,-3,-4,21096,2,-39,0
0.258442,-0.228253,0.707443,0.616955,21135,983,-2010,407,21043,1355,-16,1535,21135,2,-3,-3,21135,2,-40,0
0.258449,-0.228252,0.707439,0.616957,21173,983,-2010,407,21043,1355,-16,1534,21173,1,-3,-3,21173,2,-38,0
0.258646,-0.228500,0.707385,0.616844,21212,983,-2010,407,21043,1355,-16,1534,21250,2,-3,-3,21212,2,-38,0
0.258652,-0.228500,0.707380,0.616848,21288,983,-2010,407,21043,1355,-16,1534,21288,0,-1,-2,21288,2,-39,0
0.258655,-0.228501,0.707376,0.616850,21327,983,-2010,407,21043,1355,-15,1534,21327,0,-2,-2,21327,2,-39,0
0.258656,-0.228501,0.707373,0.616853,21365,983,-2010,393,21356,1355,-15,1534,21365,0,0,-2,21365,2,-39,0
0.258658,-0.228502,0.707368,0.616858,21404,983,-2010,393,21356,1355,-15,1534,21442,-1,-1,-4,21404,2,-39,0
0.258655,-0.228502,0.707362,0.616866,21480,983,-2010,393,21356,1355,-15,1533,21480,-2,0,-3,21480,2,-39,-1
0.258651,-0.228501,0.707359,0.616871,21519,983,-2010,393,21356,1355,-15,1533,21519,-2,2,-3,21519,2,-39,-1
0.258648,-0.228499,0.707356,0.616877,21557,983,-2010,393,21356,1355,-15,1533,21596,-1,2,-3,21557,2,-39,-1
0.258636,-0.228496,0.707350,0.616890,21634,983,-2010,393,21356,1355,-15,1533,21634,-2,3,-4,21634,2,-40,-1
0.258631,-0.228494,0.707346,0.616897,21672,973,-2005,407,21669,1355,-15,1533,21672,-2,3,-4,21672,1,-40,-1
0.258625,-0.228492,0.707343,0.616904,21711,973,-2005,407,21669,1355,-15,1533,21711,-2,3,-4,21711,1,-40,-1
0.258618,-0.228489,0.707341,0.616911,21749,973,-2005,407,21669,1355,-15,1533,21788,-2,4,-3,21749,1,-40,-1
0.258603,-0.228487,0.707334,0.616926,21826,973,-2005,407,21669,1355,-15,1533,21826,-4,3,-4,21826,1,-40,-1
0.258596,-0.228485,0.707331,0.616932,21864,973,-2005,407,21669,1355,-15,1533,21864,-3,4,-3,21864,1,-40,-1
0.258588,-0.228483,0.707330,0.616937,21903,973,-2005,407,21669,1355,-15,1533,21903,-2,4,-1,21903,1,-40,-1
0.258580,-0.228481,0.707329,0.616943,21941,973,-2005,407,21669,1355,-14,1533,21980,-3,4,-2,21941,1,-40,-1
0.258570,-0.228477,0.707326,0.616952,22018,968,-2025,412,21982,1355,-14,1533,22018,-1,2,-2,22018,1,-40,-1
0.258566,-0.228474,0.707325,0.616956,22057,968,-2025,412,21982,1355,-14,1533,22057,-1,3,-2,22057,1,-40,-1
0.258561,-0.228472,0.707324,0.616960,22095,968,-2025,412,21982,1355,-14,1533,22095,-1,3,-1,22095,0,-40,-1
0.258556,-0.228469,0.707323,0.616964,22133,968,-2025,412,21982,1355,-14,1533,22172,-1,3,-1,22133,0,-40,-1
0.258545,-0.228464,0.707326,0.616968,22210,968,-2025,412,21982,1355,-14,1533,22210,-1,4,0,22210,0,-40,-1
0.258541,-0.228461,0.707325,0.616971,22249,968,-2025,412,21982,1355,-14,1533,22249,-1,3,-1,22249,0,-38,-1
0.258739,-0.228697,0.707265,0.616870,22287,978,-2034,407,22295,1355,-13,1533,22325,0,3,0,22287,0,-38,-1
0.258735,-0.228695,0.707265,0.616873,22364,978,-2034,407,22295,1355,-13,1534,22364,0,1,0,22364,0,-37,-1
0.258731,-0.228694,0.707265,0.616874,22402,978,-2034,407,22295,1355,-13,1534,22402,-1,1,0,22402,0,-37,-1
